Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA
D1,03/02/07,Ein Frankfurt,Mainz,0,0,D,0,0,D,13,12,6,5,19,23,1,1,0,0,1.95,3.3,3.8,1.9,3.2,3.8
D1,03/02/07,Hertha,Hamburg,2,1,H,0,1,A,16,18,10,9,18,26,3,3,0,0,1.95,3.3,3.8,1.85,3.35,3.85
D1,03/02/07,Wolfsburg,Leverkusen,3,2,H,2,1,H,13,14,9,8,16,20,1,1,0,1,2.5,3.25,2.7,2.55,3.15,2.55
D1,04/02/07,Dortmund,Stuttgart,0,1,A,0,0,D,10,12,6,5,16,16,1,1,0,0,2.3,3.25,3.0,2.25,3.15,2.95
D1,04/02/07,Werder Bremen,Schalke 04,0,2,A,0,1,A,15,11,9,6,21,21,5,5,0,0,1.8,3.4,4.33,1.95,3.25,3.6
D1,09/02/07,Hannover,Wolfsburg,2,2,D,1,2,A,17,7,11,3,22,22,3,2,0,0,2.05,3.25,3.5,1.95,3.1,3.8
D1,10/02/07,Hamburg,Dortmund,3,0,H,2,0,H,14,7,10,4,19,21,0,1,0,1,2.3,3.25,3.0,2.1,3.0,3.45
D1,10/02/07,Leverkusen,Ein Frankfurt,2,2,D,1,1,D,13,14,6,7,23,27,2,1,1,1,1.72,3.4,5.0,1.65,3.45,4.9
D1,10/02/07,Mainz,Cottbus,4,1,H,3,1,H,13,14,9,7,25,23,2,2,0,0,1.95,3.3,3.8,2.0,3.1,3.6
D1,10/02/07,M'gladbach,Aachen,0,0,D,0,0,D,15,10,5,5,15,14,2,2,0,0,1.8,3.4,4.33,1.75,3.25,4.55
D1,10/02/07,Schalke 04,Hertha,2,0,H,0,0,D,18,6,10,4,19,20,1,4,0,0,1.61,3.8,5.0,1.6,3.45,5.4
D1,10/02/07,Stuttgart,Werder Bremen,4,1,H,3,1,H,13,23,8,13,21,10,3,3,0,0,2.8,3.25,2.4,3.0,3.2,2.2
D1,11/02/07,Bayern Munich,Bielefeld,1,0,H,1,0,H,13,6,6,4,17,14,2,2,0,0,1.28,5.0,10.0,1.25,5.15,9.5
D1,11/02/07,Bochum,Nurnberg,0,2,A,0,0,D,20,17,13,10,14,12,1,2,0,0,2.8,3.1,2.5,2.65,2.9,2.65
D1,16/02/07,Ein Frankfurt,Stuttgart,0,4,A,0,3,A,14,14,10,9,15,16,2,1,0,0,3.1,3.2,2.25,3.2,3.1,2.15
D1,17/02/07,Aachen,Bayern Munich,1,0,H,1,0,H,16,24,10,9,18,22,3,5,0,0,5.0,3.8,1.61,5.4,3.45,1.6
D1,17/02/07,Dortmund,M'gladbach,1,0,H,1,0,H,22,13,13,8,27,14,4,1,0,0,1.8,3.4,4.5,1.7,3.4,4.6
D1,17/02/07,Hertha,Mainz,1,2,A,1,0,H,15,19,8,12,20,12,3,1,0,0,1.66,3.6,5.0,1.6,3.45,5.4
D1,17/02/07,Leverkusen,Hannover,0,1,A,0,1,A,12,14,6,5,20,15,2,1,0,0,1.9,3.5,3.8,1.85,3.3,3.9
D1,17/02/07,Werder Bremen,Hamburg,0,2,A,0,1,A,11,7,4,5,22,31,3,3,0,0,1.53,4.0,5.5,1.65,3.45,4.9
D1,17/02/07,Wolfsburg,Schalke 04,2,2,D,0,2,A,7,8,5,4,19,23,3,2,0,0,3.4,3.4,2.05,3.5,3.15,2.0
D1,18/02/07,Bielefeld,Bochum,1,3,A,1,2,A,12,9,9,5,11,22,1,4,0,0,2.0,3.2,3.75,2.0,3.15,3.55
D1,18/02/07,Nurnberg,Cottbus,1,0,H,0,0,D,27,7,12,5,13,22,1,4,0,1,1.57,3.6,6.0,1.5,3.7,6.1
D1,23/02/07,Stuttgart,Hertha,0,0,D,0,0,D,30,5,14,1,22,19,2,3,0,1,1.72,3.25,4.33,1.7,3.25,4.9
D1,24/02/07,Bayern Munich,Wolfsburg,2,1,H,1,0,H,19,10,9,7,17,23,2,4,0,0,1.36,4.2,7.0,1.35,4.35,7.75
D1,24/02/07,Bochum,Aachen,2,2,D,1,1,D,11,13,7,9,16,10,1,0,0,0,2.0,3.25,3.25,2.0,3.2,3.5
D1,24/02/07,Cottbus,Bielefeld,2,1,H,0,1,A,15,13,12,4,13,16,3,2,0,0,2.2,3.25,2.8,2.0,3.2,3.5
D1,24/02/07,Hamburg,Ein Frankfurt,3,1,H,1,0,H,10,12,6,7,24,17,0,3,0,0,1.57,3.6,5.0,1.65,3.45,4.9
D1,24/02/07,Hannover,Dortmund,4,2,H,0,0,D,14,6,7,5,18,16,2,2,0,1,2.2,3.2,2.87,2.25,3.0,3.1
D1,24/02/07,Mainz,Nurnberg,2,1,H,2,0,H,11,16,7,9,25,16,1,3,1,0,2.4,3.2,2.6,2.55,3.05,2.65
D1,25/02/07,M'gladbach,Werder Bremen,2,2,D,1,1,D,13,13,8,10,27,23,3,1,0,0,3.6,3.4,1.83,3.65,3.2,1.95
D1,25/02/07,Schalke 04,Leverkusen,0,1,A,0,0,D,21,7,9,2,20,19,2,4,1,0,1.57,3.6,5.0,1.55,3.65,5.5
D1,02/03/07,Schalke 04,Hamburg,0,2,A,0,0,D,22,8,11,3,22,26,3,3,0,0,1.85,3.5,4.0,1.9,3.4,3.6
D1,03/03/07,Bielefeld,Nurnberg,3,2,H,1,1,D,11,12,7,8,12,20,1,3,0,0,2.75,3.2,2.5,3.0,3.1,2.25
D1,03/03/07,Ein Frankfurt,Hannover,2,0,H,0,0,D,15,13,4,4,11,16,0,1,0,0,2.4,3.2,2.87,2.6,3.05,2.6
D1,03/03/07,Hertha,Bayern Munich,2,3,A,0,2,A,13,13,8,9,16,14,2,1,1,0,3.0,3.25,2.3,3.0,3.1,2.25
D1,03/03/07,Leverkusen,Stuttgart,3,1,H,2,0,H,13,24,10,14,19,16,2,1,0,0,2.4,3.2,2.87,2.55,3.15,2.55
D1,03/03/07,Werder Bremen,Bochum,3,0,H,1,0,H,21,5,15,2,15,27,0,1,0,0,1.3,5.0,9.0,1.3,4.85,8.0
D1,03/03/07,Wolfsburg,M'gladbach,1,0,H,0,0,D,15,19,7,10,14,18,0,1,0,0,1.9,3.25,4.0,1.8,3.25,4.25
D1,04/03/07,Aachen,Mainz,2,1,H,0,1,A,12,18,7,6,24,28,4,2,0,0,2.3,3.25,3.0,2.4,3.15,2.75
D1,04/03/07,Dortmund,Cottbus,2,3,A,1,1,D,16,9,9,4,17,22,2,4,0,0,1.61,3.6,5.5,1.55,3.5,5.9
D1,09/03/07,Nurnberg,Ein Frankfurt,2,2,D,0,1,A,20,4,10,3,12,20,1,3,0,0,1.8,3.4,4.33,1.8,3.4,4.95
D1,10/03/07,Bochum,Dortmund,2,0,H,0,0,D,16,16,9,6,16,16,3,3,0,0,2.5,3.2,2.75,2.75,3.2,2.65
D1,10/03/07,Cottbus,Aachen,0,2,A,0,1,A,19,11,7,7,19,15,2,3,0,1,2.1,3.4,3.25,2.15,3.25,3.6
D1,10/03/07,Hannover,Schalke 04,1,1,D,1,1,D,15,12,11,9,22,15,1,2,0,0,3.0,3.25,2.3,3.15,3.15,2.4
D1,10/03/07,Mainz,Bielefeld,1,0,H,0,0,D,13,9,6,8,23,16,2,0,0,0,2.0,3.2,3.75,1.9,3.4,4.35
D1,10/03/07,M'gladbach,Hertha,3,1,H,1,0,H,18,19,9,12,22,13,2,1,0,0,2.25,3.3,3.0,2.25,3.25,3.35
D1,10/03/07,Stuttgart,Wolfsburg,0,0,D,0,0,D,16,8,5,6,16,18,2,1,0,0,1.61,3.6,5.5,1.6,3.8,6.05
D1,11/03/07,Bayern Munich,Werder Bremen,1,1,D,1,0,H,19,11,12,5,17,26,1,2,0,0,2.05,3.25,3.6,1.95,3.4,4.1
D1,11/03/07,Hamburg,Leverkusen,0,0,D,0,0,D,10,15,7,9,10,18,0,2,0,0,2.0,3.4,3.5,2.1,3.25,3.75
D1,16/03/07,Hertha,Cottbus,0,1,A,0,0,D,20,10,15,3,14,18,2,4,0,0,1.66,3.6,5.25,1.6,3.5,5.25
D1,17/03/07,Aachen,Bielefeld,2,0,H,0,0,D,16,14,9,8,17,26,1,4,0,0,2.1,3.25,3.4,2.1,3.25,3.15
D1,17/03/07,Dortmund,Nurnberg,0,0,D,0,0,D,7,8,3,3,19,27,2,3,0,0,2.25,3.2,3.1,2.2,3.0,3.2
D1,17/03/07,Ein Frankfurt,Bayern Munich,1,0,H,0,0,D,7,21,2,12,22,17,1,3,0,0,5.0,3.6,1.66,5.1,3.35,1.65
D1,17/03/07,Hannover,Hamburg,0,0,D,0,0,D,10,10,7,5,26,19,1,5,0,0,2.37,3.2,2.9,2.4,3.2,2.7
D1,17/03/07,Schalke 04,Stuttgart,1,0,H,0,0,D,18,13,10,7,16,26,1,2,0,0,1.9,3.25,4.0,1.95,3.2,3.65
D1,17/03/07,Wolfsburg,Bochum,3,1,H,2,0,H,12,19,8,11,22,15,2,2,0,0,1.95,3.3,3.8,1.85,3.25,3.95
D1,18/03/07,Leverkusen,M'gladbach,1,0,H,0,0,D,15,9,8,5,15,18,5,1,0,0,1.66,3.6,5.0,1.65,3.5,4.8
D1,18/03/07,Werder Bremen,Mainz,2,0,H,0,0,D,21,18,9,11,18,27,2,4,0,0,1.36,4.5,8.0,1.45,4.3,5.6
D1,30/03/07,Bielefeld,Dortmund,1,0,H,0,0,D,17,7,8,4,19,25,0,0,0,0,2.5,3.2,2.75,2.6,3.05,2.6
D1,31/03/07,Bayern Munich,Schalke 04,2,0,H,1,0,H,12,9,11,4,26,26,2,3,0,0,2.0,3.25,3.75,1.85,3.35,3.85
D1,31/03/07,Cottbus,Werder Bremen,0,0,D,0,0,D,8,22,2,15,23,23,4,1,0,0,5.0,3.4,1.72,4.45,3.3,1.75
D1,31/03/07,Mainz,Leverkusen,1,3,A,0,2,A,14,11,8,8,12,16,2,2,0,0,2.5,3.2,2.75,2.5,3.2,2.6
D1,31/03/07,M'gladbach,Ein Frankfurt,1,1,D,0,1,A,18,11,9,6,21,20,5,3,0,1,2.1,3.25,3.4,2.0,3.15,3.55
D1,31/03/07,Nurnberg,Hertha,2,1,H,1,0,H,16,14,11,9,20,21,4,1,0,0,2.0,3.25,3.7,2.05,3.05,3.5
D1,31/03/07,Stuttgart,Aachen,3,1,H,1,0,H,29,12,14,7,15,10,1,1,0,0,1.61,3.5,6.0,1.55,3.5,6.0
D1,01/04/07,Bochum,Hannover,2,0,H,2,0,H,7,15,5,7,23,16,4,1,0,0,2.4,3.2,2.87,2.6,3.05,2.6
D1,01/04/07,Hamburg,Wolfsburg,1,0,H,0,0,D,14,13,9,8,18,23,2,3,0,0,1.8,3.4,4.5,1.85,3.25,3.95
D1,07/04/07,Aachen,Dortmund,1,4,A,0,1,A,18,21,9,13,15,24,1,1,0,0,2.62,3.25,2.6,2.4,3.2,2.7
D1,07/04/07,Ein Frankfurt,Cottbus,1,3,A,0,0,D,19,14,9,9,13,19,3,1,0,0,1.85,3.4,4.0,1.9,3.15,3.9
D1,07/04/07,Hamburg,Stuttgart,2,4,A,0,3,A,19,14,11,11,21,14,1,1,1,1,2.37,3.2,2.9,2.3,3.15,2.9
D1,07/04/07,Hannover,Bayern Munich,1,2,A,1,0,H,19,9,10,8,14,15,2,2,1,0,4.0,3.4,1.85,4.15,3.3,1.8
D1,07/04/07,Hertha,Bielefeld,1,1,D,0,1,A,7,16,5,8,20,9,2,0,1,0,1.72,3.5,4.75,1.6,3.5,5.3
D1,07/04/07,Schalke 04,M'gladbach,2,0,H,0,0,D,26,9,11,5,19,16,0,2,0,0,1.44,4.0,7.5,1.4,4.3,6.5
D1,07/04/07,Wolfsburg,Mainz,3,2,H,1,1,D,20,9,13,9,18,31,1,2,0,0,2.1,3.25,3.4,2.0,3.15,3.55
D1,08/04/07,Leverkusen,Bochum,1,4,A,0,3,A,18,12,8,7,16,21,1,2,1,0,1.61,3.6,5.5,1.5,3.6,6.4
D1,08/04/07,Werder Bremen,Nurnberg,1,0,H,0,0,D,14,12,8,6,21,23,2,3,0,0,1.53,3.8,6.0,1.5,3.6,6.4
D1,13/04/07,M'gladbach,Hamburg,0,1,A,0,0,D,19,14,10,8,14,18,1,0,0,0,2.5,3.25,2.7,2.7,3.1,2.45
D1,14/04/07,Bielefeld,Ein Frankfurt,2,4,A,1,2,A,14,9,9,6,12,17,3,0,0,0,2.2,3.25,3.2,2.2,3.1,3.1
D1,14/04/07,Bochum,Hertha,1,3,A,1,0,H,16,23,8,16,20,13,1,1,0,0,2.3,3.25,3.0,2.3,3.15,2.9
D1,14/04/07,Cottbus,Wolfsburg,3,2,H,1,0,H,10,15,5,9,17,20,1,2,0,0,2.5,3.25,2.75,2.3,3.15,2.9
D1,14/04/07,Mainz,Schalke 04,0,3,A,0,2,A,12,9,7,7,24,19,1,1,0,0,3.5,3.3,2.05,3.35,3.2,2.05
D1,14/04/07,Nurnberg,Aachen,1,0,H,1,0,H,16,9,9,5,21,20,4,5,0,1,1.66,3.6,5.0,1.7,3.4,4.65
D1,14/04/07,Stuttgart,Hannover,2,1,H,1,0,H,13,18,8,10,20,20,0,2,1,0,1.66,3.6,5.0,1.55,3.5,5.9
D1,15/04/07,Bayern Munich,Leverkusen,2,1,H,1,0,H,17,9,10,4,10,14,1,3,0,0,1.44,4.0,7.5,1.5,3.7,6.15
D1,15/04/07,Dortmund,Werder Bremen,0,2,A,0,2,A,12,10,7,6,23,21,3,0,0,0,3.0,3.25,2.3,3.25,3.15,2.1
D1,20/04/07,Werder Bremen,Aachen,3,1,H,0,1,A,27,8,13,6,20,22,2,2,0,0,1.25,5.5,10.0,1.3,4.6,8.8
D1,21/04/07,Ein Frankfurt,Bochum,0,3,A,0,1,A,16,18,9,13,13,15,1,1,0,0,2.0,3.3,3.6,2.0,3.2,3.5
D1,21/04/07,Hertha,Dortmund,0,1,A,0,0,D,10,14,4,9,12,23,1,1,0,0,2.15,3.3,3.25,2.1,3.1,3.3
D1,21/04/07,Leverkusen,Nurnberg,2,0,H,1,0,H,9,10,5,2,27,21,2,2,0,0,2.1,3.25,3.4,2.0,3.2,3.5
D1,21/04/07,Schalke 04,Cottbus,2,0,H,0,0,D,22,3,10,3,7,21,2,4,0,0,1.33,4.5,9.5,1.35,4.3,8.0
D1,21/04/07,Stuttgart,Bayern Munich,2,0,H,2,0,H,19,9,12,6,21,21,0,3,0,0,2.7,3.25,2.5,2.7,3.2,2.4
D1,21/04/07,Wolfsburg,Bielefeld,2,3,A,1,1,D,7,16,5,11,19,16,3,1,0,0,1.9,3.25,4.0,1.8,3.3,4.15
D1,22/04/07,Hamburg,Mainz,2,2,D,1,1,D,12,6,8,6,21,19,2,2,0,0,1.66,3.6,5.0,1.65,3.45,4.9
D1,22/04/07,Hannover,M'gladbach,1,0,H,1,0,H,15,9,6,5,16,16,2,4,0,0,1.8,3.4,4.33,1.7,3.35,4.7
D1,27/04/07,Bochum,Schalke 04,2,1,H,2,1,H,10,15,8,8,20,16,4,4,0,0,4.2,3.5,1.8,3.9,3.3,1.85
D1,28/04/07,Aachen,Hertha,0,4,A,0,1,A,16,13,8,7,14,13,1,2,0,0,2.4,3.25,2.8,2.55,3.2,2.55
D1,28/04/07,Bayern Munich,Hamburg,1,2,A,1,0,H,16,16,10,8,14,23,2,0,0,1,1.5,3.75,7.0,1.5,3.7,6.15
D1,28/04/07,Dortmund,Ein Frankfurt,2,0,H,1,0,H,15,12,12,7,16,18,2,2,0,0,1.83,3.3,4.33,1.8,3.2,4.3
D1,28/04/07,Mainz,Hannover,1,2,A,0,1,A,16,9,7,5,13,25,0,1,0,0,2.1,3.25,3.4,2.15,3.25,3.05
D1,28/04/07,M'gladbach,Stuttgart,0,1,A,0,0,D,18,15,8,8,17,7,2,1,1,0,5.5,3.6,1.61,5.0,3.4,1.65
D1,28/04/07,Nurnberg,Wolfsburg,1,1,D,1,1,D,13,13,4,6,21,26,1,0,0,0,1.83,3.4,4.2,1.8,3.2,4.3
D1,29/04/07,Bielefeld,Werder Bremen,3,2,H,1,0,H,12,13,8,8,17,28,1,5,0,0,4.75,3.5,1.72,4.6,3.4,1.7
D1,29/04/07,Cottbus,Leverkusen,2,1,H,1,1,D,9,12,6,6,19,23,3,4,0,0,2.8,3.25,2.4,2.55,3.2,2.55
D1,04/05/07,Hannover,Cottbus,2,0,H,1,0,H,24,6,13,3,19,11,0,0,0,0,1.85,3.4,4.2,1.85,3.25,4.0
D1,05/05/07,Ein Frankfurt,Aachen,4,0,H,2,0,H,32,12,20,8,13,22,0,2,0,1,1.75,3.5,4.5,1.8,3.2,4.3
D1,05/05/07,Hamburg,Bochum,0,3,A,0,0,D,23,11,7,7,16,15,2,1,0,0,1.83,3.4,4.2,1.81,3.2,4.25
D1,05/05/07,M'gladbach,Bayern Munich,1,1,D,0,1,A,17,17,8,10,15,9,1,2,0,0,5.0,3.6,1.66,5.3,3.5,1.6
D1,05/05/07,Schalke 04,Nurnberg,1,0,H,0,0,D,22,6,9,3,15,27,1,2,0,1,1.44,4.2,7.0,1.5,3.65,6.25
D1,05/05/07,Stuttgart,Mainz,2,0,H,1,0,H,17,11,8,6,5,19,2,3,0,0,1.33,4.75,9.0,1.4,4.15,7.0
D1,05/05/07,Wolfsburg,Dortmund,0,2,A,0,1,A,16,9,10,6,19,13,0,0,0,0,2.37,3.2,2.9,2.35,3.0,2.95
D1,06/05/07,Hertha,Werder Bremen,1,4,A,0,1,A,8,21,1,16,15,16,1,2,1,0,3.0,3.4,2.2,3.05,3.25,2.15
D1,06/05/07,Leverkusen,Bielefeld,1,2,A,1,1,D,16,8,6,5,23,12,3,1,0,0,1.7,3.6,4.75,1.6,3.65,5.0
D1,12/05/07,Aachen,Wolfsburg,2,2,D,0,0,D,15,19,10,12,21,24,4,4,0,0,2.4,3.4,2.75,2.35,3.4,2.65
D1,12/05/07,Bielefeld,Hannover,3,1,H,2,1,H,10,19,5,9,12,21,1,2,0,0,2.6,3.25,2.6,2.5,3.35,2.5
D1,12/05/07,Bochum,Stuttgart,2,3,A,2,1,H,13,24,8,15,12,12,0,0,0,0,3.75,3.4,1.95,3.4,3.3,2.0
D1,12/05/07,Cottbus,Bayern Munich,0,3,A,0,2,A,5,24,2,14,17,14,4,0,0,0,3.5,3.4,2.0,3.3,3.25,2.05
D1,12/05/07,Dortmund,Schalke 04,2,0,H,1,0,H,17,19,14,7,28,20,4,4,0,0,3.1,3.3,2.1,3.05,3.25,2.15
D1,12/05/07,Hertha,Leverkusen,2,3,A,1,2,A,13,16,6,11,20,21,4,2,0,0,2.37,3.4,2.75,2.3,3.4,2.7
D1,12/05/07,Mainz,M'gladbach,3,0,H,2,0,H,20,10,9,9,17,22,2,3,0,1,1.66,3.6,5.0,1.7,3.75,4.1
D1,12/05/07,Nurnberg,Hamburg,0,2,A,0,2,A,20,11,11,2,17,14,0,3,0,0,2.1,3.25,3.4,2.1,3.2,3.2
D1,12/05/07,Werder Bremen,Ein Frankfurt,1,2,A,1,1,D,23,6,13,3,9,16,2,1,0,0,1.3,5.0,9.0,1.33,4.65,7.45
D1,19/05/07,Bayern Munich,Mainz,5,2,H,3,0,H,18,7,11,4,10,11,1,1,0,0,1.36,4.5,8.0,1.3,4.6,8.75
D1,19/05/07,Ein Frankfurt,Hertha,1,2,A,0,0,D,20,18,11,11,7,17,0,1,0,0,2.2,3.4,3.0,2.2,3.2,3.0
D1,19/05/07,Hamburg,Aachen,4,0,H,2,0,H,18,14,13,5,18,21,1,3,0,0,1.57,3.8,5.5,1.6,3.65,5.0
D1,19/05/07,Hannover,Nurnberg,0,3,A,0,0,D,26,15,12,8,14,5,3,1,0,0,1.9,3.4,3.8,1.85,3.3,3.9
D1,19/05/07,Leverkusen,Dortmund,2,1,H,1,0,H,13,12,9,9,20,21,1,1,0,0,2.4,3.3,2.8,2.45,3.25,2.6
D1,19/05/07,M'gladbach,Bochum,0,2,A,0,1,A,16,24,7,14,10,15,3,2,0,0,2.5,3.4,2.62,2.65,3.35,2.35
D1,19/05/07,Schalke 04,Bielefeld,2,1,H,2,0,H,22,10,9,5,13,11,0,0,0,0,1.22,6.0,11.0,1.2,6.5,8.85
D1,19/05/07,Stuttgart,Cottbus,2,1,H,1,1,D,22,9,15,6,16,13,0,0,0,0,1.14,7.5,15.0,1.18,7.0,9.5
D1,19/05/07,Wolfsburg,Werder Bremen,0,2,A,0,0,D,9,23,3,13,14,10,0,0,0,0,3.6,3.6,1.9,3.4,3.4,1.95
D1,10/08/07,Stuttgart,Schalke 04,2,2,D,0,1,A,16,10,7,4,19,23,4,3,0,0,2.37,3.25,2.87,2.3,3.2,2.85
D1,11/08/07,Bayern Munich,Hansa Rostock,3,0,H,1,0,H,27,6,13,0,14,13,0,3,0,0,1.16,6.0,19.0,1.15,6.75,12.25
D1,11/08/07,Bochum,Werder Bremen,2,2,D,0,2,A,17,20,4,9,15,17,1,2,0,0,3.5,3.3,2.05,3.7,3.25,1.9
D1,11/08/07,Ein Frankfurt,Hertha,1,0,H,1,0,H,19,10,5,3,13,13,2,1,0,0,2.37,3.2,2.9,2.3,3.2,2.85
D1,11/08/07,Hannover,Hamburg,0,1,A,0,1,A,10,14,2,8,20,18,3,1,0,0,2.5,3.2,2.75,2.6,3.05,2.6
D1,11/08/07,Leverkusen,Cottbus,0,0,D,0,0,D,21,10,7,5,21,16,3,3,0,0,1.53,3.8,6.0,1.5,3.75,6.0
D1,11/08/07,Wolfsburg,Bielefeld,1,3,A,0,1,A,13,13,4,8,14,3,1,0,0,0,2.0,3.3,3.6,1.75,3.35,4.4
D1,12/08/07,Dortmund,Duisburg,1,3,A,0,1,A,12,7,4,4,19,34,3,4,0,0,1.53,3.8,6.0,1.5,3.75,6.0
D1,12/08/07,Nurnberg,Karlsruhe,0,2,A,0,1,A,19,11,7,7,17,22,1,2,0,0,1.8,3.3,4.5,1.8,3.3,4.1
D1,17/08/07,Karlsruhe,Hannover,1,2,A,1,0,H,6,10,1,3,25,17,3,5,0,0,2.37,3.25,2.87,2.3,3.25,2.8
D1,18/08/07,Bielefeld,Ein Frankfurt,2,2,D,0,0,D,10,22,3,7,16,14,0,1,0,0,2.1,3.25,3.4,2.1,3.2,3.2
D1,18/08/07,Duisburg,Wolfsburg,1,3,A,0,1,A,16,12,3,6,17,26,2,2,0,0,2.3,3.25,3.0,2.5,3.2,2.6
D1,18/08/07,Hansa Rostock,Nurnberg,1,2,A,0,2,A,11,8,1,4,10,23,2,2,0,0,2.6,3.25,2.6,2.55,3.2,2.55
D1,18/08/07,Hertha,Stuttgart,3,1,H,0,1,A,12,20,6,2,16,19,1,2,0,0,3.0,3.25,2.3,3.0,3.2,2.2
D1,18/08/07,Schalke 04,Dortmund,4,1,H,2,0,H,20,9,11,4,13,22,2,3,0,1,1.75,3.4,4.75,1.85,3.25,4.0
D1,18/08/07,Werder Bremen,Bayern Munich,0,4,A,0,1,A,17,14,1,6,26,22,1,1,0,0,3.8,3.3,1.95,3.75,3.25,1.9
D1,19/08/07,Cottbus,Bochum,1,2,A,0,2,A,26,10,9,3,17,28,2,2,0,0,2.4,3.2,2.87,2.2,3.25,2.95
D1,19/08/07,Hamburg,Leverkusen,1,0,H,0,0,D,18,12,7,2,12,21,1,1,0,0,2.1,3.25,3.4,1.95,3.25,3.6
D1,24/08/07,Bochum,Hamburg,2,1,H,1,0,H,11,13,5,4,27,20,5,3,0,1,3.0,3.25,2.3,3.0,3.2,2.2
D1,25/08/07,Bayern Munich,Hannover,3,0,H,1,0,H,22,5,9,0,13,24,2,5,0,1,1.16,6.5,15.0,1.2,6.0,10.0
D1,25/08/07,Bielefeld,Hertha,2,0,H,0,0,D,16,18,3,7,11,18,1,2,0,0,2.37,3.25,2.87,2.4,3.2,2.7
D1,25/08/07,Dortmund,Cottbus,3,0,H,1,0,H,24,10,7,1,13,20,0,3,0,0,1.61,3.6,5.5,1.6,3.5,5.3
D1,25/08/07,Leverkusen,Karlsruhe,3,0,H,3,0,H,30,5,15,2,9,20,1,2,0,0,1.57,3.6,6.0,1.6,3.5,5.3
D1,25/08/07,Nurnberg,Werder Bremen,0,1,A,0,0,D,12,11,1,6,20,21,2,4,0,0,2.6,3.25,2.6,2.45,3.2,2.65
D1,25/08/07,Stuttgart,Duisburg,1,0,H,1,0,H,13,17,8,5,18,23,4,4,0,1,1.44,4.0,7.5,1.4,4.1,7.0
D1,26/08/07,Ein Frankfurt,Hansa Rostock,1,0,H,1,0,H,12,7,6,1,13,23,0,2,0,0,1.72,3.5,4.75,1.7,3.4,4.6
D1,26/08/07,Wolfsburg,Schalke 04,1,1,D,1,0,H,10,33,2,11,13,13,0,1,1,0,3.4,3.25,2.1,3.4,3.25,2.0
D1,31/08/07,Schalke 04,Leverkusen,1,1,D,1,0,H,21,7,10,4,14,17,0,3,0,0,1.72,3.5,4.75,1.7,3.4,4.6
D1,01/09/07,Cottbus,Nurnberg,1,1,D,1,0,H,18,14,9,5,23,14,3,1,0,1,2.8,3.25,2.4,2.6,3.2,2.5
D1,01/09/07,Duisburg,Bielefeld,3,0,H,0,0,D,18,7,8,2,23,20,1,2,0,0,2.3,3.25,3.0,2.35,3.25,2.75
D1,01/09/07,Hannover,Bochum,3,2,H,2,1,H,12,10,4,3,22,22,3,1,0,0,2.0,3.3,3.6,1.95,3.3,3.5
D1,01/09/07,Hansa Rostock,Dortmund,0,1,A,0,0,D,25,16,2,4,12,21,1,1,0,0,3.2,3.25,2.2,3.0,3.25,2.2
D1,01/09/07,Hertha,Wolfsburg,2,1,H,1,0,H,17,6,6,3,10,20,0,2,0,0,2.2,3.25,3.2,2.15,3.25,3.05
D1,01/09/07,Werder Bremen,Ein Frankfurt,2,1,H,1,0,H,17,11,7,3,18,23,1,1,0,0,1.57,3.6,6.0,1.5,3.8,5.9
D1,02/09/07,Hamburg,Bayern Munich,1,1,D,0,0,D,15,7,2,5,25,17,4,3,0,0,4.0,3.5,1.83,4.2,3.45,1.8
D1,02/09/07,Karlsruhe,Stuttgart,1,0,H,0,0,D,11,17,5,5,25,20,2,2,0,0,3.6,3.3,2.0,3.45,3.25,2.0
D1,14/09/07,Dortmund,Werder Bremen,3,0,H,3,0,H,6,13,5,4,28,17,2,4,0,1,2.6,3.25,2.7,2.55,3.2,2.55
D1,15/09/07,Bayern Munich,Schalke 04,1,1,D,0,1,A,14,12,6,5,21,17,1,1,0,0,1.5,4.0,6.75,1.55,3.6,5.7
D1,15/09/07,Bielefeld,Hansa Rostock,4,2,H,1,0,H,14,9,7,5,18,22,0,1,0,0,1.75,3.5,4.75,1.75,3.3,4.45
D1,15/09/07,Ein Frankfurt,Hamburg,2,1,H,1,0,H,16,17,4,7,21,18,1,4,0,0,2.7,3.25,2.6,2.6,3.2,2.5
D1,15/09/07,Leverkusen,Bochum,2,0,H,0,0,D,21,11,4,4,18,21,2,1,0,1,1.61,3.75,5.5,1.7,3.4,4.6
D1,15/09/07,Nurnberg,Hannover,2,2,D,0,2,A,21,14,11,4,14,17,1,0,0,1,2.1,3.3,3.5,2.1,3.25,3.15
D1,15/09/07,Stuttgart,Cottbus,3,0,H,0,0,D,24,7,8,4,16,17,1,2,0,0,1.36,4.5,9.5,1.35,4.5,7.3
D1,16/09/07,Duisburg,Hertha,1,2,A,0,0,D,16,15,5,6,19,18,2,2,0,0,2.65,3.25,2.65,2.45,3.2,2.65
D1,16/09/07,Wolfsburg,Karlsruhe,1,2,A,1,0,H,9,19,3,6,16,14,1,2,0,0,1.85,3.5,4.2,1.8,3.25,4.2
D1,21/09/07,Bochum,Ein Frankfurt,0,0,D,0,0,D,20,8,1,4,20,15,1,2,0,0,2.3,3.3,3.1,2.2,3.2,3.0
